CustomerID,Recency,RecencyCluster,Frequency,FrequencyCluster,Revenue,RevenueCluster,OverallScore,m6_Revenue,LTVCluster,Segment_High-Value,Segment_Low-Value,Segment_Mid-Value
17470,8,3,16,0,193.36,0,3,193.36,0,FALSE,FALSE,TRUE
14768,8,3,4,0,133.2,0,3,133.2,0,FALSE,FALSE,TRUE
14344,8,3,22,0,117.3,0,3,117.3,0,FALSE,FALSE,TRUE
17692,8,3,7,0,117.48,0,3,117.48,0,FALSE,FALSE,TRUE
17584,8,3,16,0,749.45,0,3,749.45,0,FALSE,FALSE,TRUE
16258,8,3,6,0,754.8,0,3,754.8,0,FALSE,FALSE,TRUE
15254,8,3,18,0,300.36,0,3,300.36,0,FALSE,FALSE,TRUE
15134,8,3,12,0,203.78,0,3,375.92,0,FALSE,FALSE,TRUE
14778,8,3,17,0,396.81,0,3,396.81,0,FALSE,FALSE,TRUE
13402,8,3,22,0,312.95,0,3,312.95,0,FALSE,FALSE,TRUE
18099,8,3,19,0,168.31,0,3,168.31,0,FALSE,FALSE,TRUE
16531,8,3,14,0,199.7,0,3,422.91,0,FALSE,FALSE,TRUE
15205,8,3,24,0,476.3,0,3,476.3,0,FALSE,FALSE,TRUE
13218,7,3,5,0,62.64,0,3,62.64,0,FALSE,FALSE,TRUE
14004,7,3,26,0,716,0,3,957,0,FALSE,FALSE,TRUE
12823,7,3,1,0,229.5,0,3,229.5,0,FALSE,FALSE,TRUE
13145,7,3,1,0,118.8,0,3,204.72,0,FALSE,FALSE,TRUE
15110,2,3,11,0,203.95,0,3,189.55,0,FALSE,FALSE,TRUE
16302,7,3,11,0,233.22,0,3,233.22,0,FALSE,FALSE,TRUE
18097,7,3,28,0,554.84,0,3,554.84,0,FALSE,FALSE,TRUE
15128,7,3,21,0,312.14,0,3,612.9,0,FALSE,FALSE,TRUE
13908,7,3,24,0,630.5,0,3,630.5,0,FALSE,FALSE,TRUE
13513,7,3,10,0,205.1,0,3,205.1,0,FALSE,FALSE,TRUE
14720,7,3,9,0,155.8,0,3,401.13,0,FALSE,FALSE,TRUE
15129,7,3,9,0,390,0,3,390,0,FALSE,FALSE,TRUE
17457,7,3,8,0,340.06,0,3,340.06,0,FALSE,FALSE,TRUE
15201,2,3,17,0,300.45,0,3,300.45,0,FALSE,FALSE,TRUE
18282,3,3,8,0,98.76,0,3,98.76,0,FALSE,FALSE,TRUE
14083,7,3,1,0,17.85,0,3,17.85,0,FALSE,FALSE,TRUE
13200,7,3,14,0,319.32,0,3,319.32,0,FALSE,FALSE,TRUE
15671,2,3,7,0,296.72,0,3,935.12,0,FALSE,FALSE,TRUE
16271,6,3,16,0,299.42,0,3,299.42,0,FALSE,FALSE,TRUE
16206,5,3,14,0,121.11,0,3,121.11,0,FALSE,FALSE,TRUE
16954,5,3,8,0,303.9,0,3,529.08,0,FALSE,FALSE,TRUE
12877,5,3,13,0,100.4,0,3,100.4,0,FALSE,FALSE,TRUE
17323,5,3,20,0,104.51,0,3,263.33,0,FALSE,FALSE,TRUE
14079,5,3,12,0,375.1,0,3,375.1,0,FALSE,FALSE,TRUE
13782,5,3,17,0,126.63,0,3,269.14,0,FALSE,FALSE,TRUE
17298,5,3,4,0,107.64,0,3,107.64,0,FALSE,FALSE,TRUE
14331,5,3,4,0,79,0,3,79,0,FALSE,FALSE,TRUE
16950,5,3,24,0,606.41,0,3,606.41,0,FALSE,FALSE,TRUE
14024,2,3,16,0,327.7,0,3,327.7,0,FALSE,FALSE,TRUE
15860,5,3,12,0,113.79,0,3,226.65,0,FALSE,FALSE,TRUE
15831,5,3,6,0,141.17,0,3,491.82,0,FALSE,FALSE,TRUE
16066,5,3,6,0,316.38,0,3,1071.82,0,FALSE,FALSE,TRUE
15198,5,3,5,0,107.64,0,3,193.64,0,FALSE,FALSE,TRUE
17602,2,3,9,0,128.75,0,3,128.75,0,FALSE,FALSE,TRUE
17870,4,3,10,0,106.91,0,3,396.77,0,FALSE,FALSE,TRUE
17331,4,3,1,0,175.2,0,3,175.2,0,FALSE,FALSE,TRUE
16637,4,3,16,0,226.93,0,3,820.97,0,FALSE,FALSE,TRUE
14748,4,3,24,0,347.64,0,3,644.62,0,FALSE,FALSE,TRUE
16255,4,3,2,0,-5,0,3,380.04,0,FALSE,FALSE,TRUE
16951,4,3,1,0,-15,0,3,-15,0,FALSE,FALSE,TRUE
13016,4,3,28,0,425.25,0,3,425.25,0,FALSE,FALSE,TRUE
17302,3,3,19,0,358.49,0,3,693.96,0,FALSE,FALSE,TRUE
16401,3,3,3,0,-13.15,0,3,-24,0,FALSE,FALSE,TRUE
15601,3,3,27,0,462.06,0,3,693.62,0,FALSE,FALSE,TRUE
17554,3,3,13,0,477.46,0,3,687.6,0,FALSE,FALSE,TRUE
14127,3,3,15,0,257.48,0,3,257.48,0,FALSE,FALSE,TRUE
14409,3,3,8,0,190.8,0,3,190.8,0,FALSE,FALSE,TRUE
13113,3,3,9,0,657.4,0,3,442.35,0,FALSE,FALSE,TRUE
13500,3,3,20,0,326.4,0,3,638.8,0,FALSE,FALSE,TRUE
15247,3,3,6,0,356,0,3,356,0,FALSE,FALSE,TRUE
17591,3,3,6,0,213.6,0,3,213.6,0,FALSE,FALSE,TRUE
14901,3,3,14,0,159.64,0,3,421.61,0,FALSE,FALSE,TRUE
14334,3,3,23,0,335.28,0,3,650.48,0,FALSE,FALSE,TRUE
13280,3,3,7,0,115.5,0,3,115.5,0,FALSE,FALSE,TRUE
17669,3,3,10,0,368.5,0,3,368.5,0,FALSE,FALSE,TRUE
17634,3,3,26,0,105.99,0,3,399.44,0,FALSE,FALSE,TRUE
12929,3,3,1,0,-12.75,0,3,-12.75,0,FALSE,FALSE,TRUE
13355,3,3,32,0,674.7,0,3,674.7,0,FALSE,FALSE,TRUE
13636,3,3,6,0,105.1,0,3,407.67,0,FALSE,FALSE,TRUE
16245,2,3,21,0,315.72,0,3,263.27,0,FALSE,FALSE,TRUE
13117,2,3,7,0,90.4,0,3,90.4,0,FALSE,FALSE,TRUE
16292,2,3,17,0,302.25,0,3,302.25,0,FALSE,FALSE,TRUE
13925,2,3,8,0,115.93,0,3,285.38,0,FALSE,FALSE,TRUE
16558,2,3,11,0,203.59,0,3,1056.82,0,FALSE,FALSE,TRUE
13388,2,3,1,0,-49.95,0,3,-49.95,0,FALSE,FALSE,TRUE
14495,2,3,2,0,40.6,0,3,40.6,0,FALSE,FALSE,TRUE
16996,2,3,7,0,340.9,0,3,756.08,0,FALSE,FALSE,TRUE
16750,2,3,5,0,98.38,0,3,98.38,0,FALSE,FALSE,TRUE
14209,2,3,13,0,354.68,0,3,354.68,0,FALSE,FALSE,TRUE
15987,1,3,5,0,403.05,0,3,403.05,0,FALSE,FALSE,TRUE
15608,1,3,18,0,285.68,0,3,1093.68,0,FALSE,FALSE,TRUE
14305,1,3,4,0,-48.85,0,3,-48.85,0,FALSE,FALSE,TRUE
17579,1,3,2,0,-8.7,0,3,-8.7,0,FALSE,FALSE,TRUE
13203,1,3,10,0,144.15,0,3,144.15,0,FALSE,FALSE,TRUE
13488,1,3,30,0,642.36,0,3,642.36,0,FALSE,FALSE,TRUE
14291,1,3,19,0,325.32,0,3,935.74,0,FALSE,FALSE,TRUE
15117,1,3,27,0,363.33,0,3,363.33,0,FALSE,FALSE,TRUE
12993,1,3,12,0,197.1,0,3,197.1,0,FALSE,FALSE,TRUE
13427,1,3,14,0,250.36,0,3,250.36,0,FALSE,FALSE,TRUE
18077,1,3,23,0,255.74,0,3,591.6,0,FALSE,FALSE,TRUE
15747,1,3,26,0,306.82,0,3,306.82,0,FALSE,FALSE,TRUE
17629,1,3,4,0,83.25,0,3,677.04,0,FALSE,FALSE,TRUE
18093,1,3,11,0,899.36,0,3,989,0,FALSE,FALSE,TRUE
14834,1,3,10,0,185.61,0,3,522.05,0,FALSE,FALSE,TRUE
16076,1,3,18,0,256.88,0,3,970.12,0,FALSE,FALSE,TRUE
13722,1,3,1,0,-6.25,0,3,-6.25,0,FALSE,FALSE,TRUE
17633,1,3,20,0,332.89,0,3,638.23,0,FALSE,FALSE,TRUE
18235,1,3,24,0,319.34,0,3,319.34,0,FALSE,FALSE,TRUE
13645,1,3,5,0,252.1,0,3,252.1,0,FALSE,FALSE,TRUE
15469,1,3,16,0,304.3,0,3,304.3,0,FALSE,FALSE,TRUE
12994,0,3,19,0,292.87,0,3,292.87,0,FALSE,FALSE,TRUE
13307,0,3,1,0,15,0,3,15,0,FALSE,FALSE,TRUE
17642,0,3,14,0,316.99,0,3,316.99,0,FALSE,FALSE,TRUE
15689,0,3,3,0,150.6,0,3,150.6,0,FALSE,FALSE,TRUE
13873,0,3,9,0,159.2,0,3,159.2,0,FALSE,FALSE,TRUE
13888,0,3,20,0,366.11,0,3,366.11,0,FALSE,FALSE,TRUE
14790,0,3,18,0,211.88,0,3,428.62,0,FALSE,FALSE,TRUE
16045,0,3,13,0,210.05,0,3,210.05,0,FALSE,FALSE,TRUE
18237,0,3,14,0,243.21,0,3,537.97,0,FALSE,FALSE,TRUE
14855,0,3,8,0,339.3,0,3,339.3,0,FALSE,FALSE,TRUE
17122,0,3,7,0,138.32,0,3,138.32,0,FALSE,FALSE,TRUE
17516,0,3,24,0,153.64,0,3,153.64,0,FALSE,FALSE,TRUE
15606,0,3,8,0,303.22,0,3,306.28,0,FALSE,FALSE,TRUE
16678,0,3,16,0,326.75,0,3,891.66,0,FALSE,FALSE,TRUE
17858,0,3,25,0,320.3,0,3,320.3,0,FALSE,FALSE,TRUE
14406,0,3,8,0,156.75,0,3,156.75,0,FALSE,FALSE,TRUE
14338,39,2,4,0,-25.75,0,2,-25.75,0,FALSE,TRUE,FALSE
14389,32,2,22,0,305.34,0,2,1037.66,0,FALSE,TRUE,FALSE
15785,38,2,11,0,334.6,0,2,984.3,0,FALSE,TRUE,FALSE
18232,38,2,11,0,119.14,0,2,119.14,0,FALSE,TRUE,FALSE
15812,32,2,32,0,822.48,0,2,822.48,0,FALSE,TRUE,FALSE
18198,38,2,12,0,626.48,0,2,929.56,0,FALSE,TRUE,FALSE
16682,39,2,15,0,626.3,0,2,810.22,0,FALSE,TRUE,FALSE
16103,38,2,21,0,621.94,0,2,621.94,0,FALSE,TRUE,FALSE
13266,39,2,25,0,691.08,0,2,982.14,0,FALSE,TRUE,FALSE
14217,36,2,16,0,261.11,0,2,377.71,0,FALSE,TRUE,FALSE
13456,36,2,5,0,401.1,0,2,855.86,0,FALSE,TRUE,FALSE
15679,35,2,22,0,260.26,0,2,734.66,0,FALSE,TRUE,FALSE
16581,36,2,11,0,70.44,0,2,70.44,0,FALSE,TRUE,FALSE
18061,32,2,9,0,361.45,0,2,594.95,0,FALSE,TRUE,FALSE
15465,40,2,12,0,507.96,0,2,657.06,0,FALSE,TRUE,FALSE
17667,42,2,21,0,394.34,0,2,698.84,0,FALSE,TRUE,FALSE
17123,42,2,9,0,345.3,0,2,345.3,0,FALSE,TRUE,FALSE
17800,40,2,30,0,240.65,0,2,519.25,0,FALSE,TRUE,FALSE
16866,33,2,6,0,153.95,0,2,153.95,0,FALSE,TRUE,FALSE
13730,42,2,22,0,306.75,0,2,306.75,0,FALSE,TRUE,FALSE
17505,42,2,26,0,658.85,0,2,658.85,0,FALSE,TRUE,FALSE
17888,42,2,26,0,2.66E-15,0,2,288.4,0,FALSE,TRUE,FALSE
16589,42,2,9,0,117.68,0,2,117.68,0,FALSE,TRUE,FALSE
16498,42,2,2,0,-5.1,0,2,-5.1,0,FALSE,TRUE,FALSE
18075,42,2,3,0,-18.28,0,2,281.74,0,FALSE,TRUE,FALSE
17988,42,2,4,0,13.37,0,2,13.37,0,FALSE,TRUE,FALSE
12922,42,2,28,0,405.38,0,2,405.38,0,FALSE,TRUE,FALSE
16326,40,2,17,0,155.34,0,2,1042.9,0,FALSE,TRUE,FALSE
17939,40,2,12,0,99.14,0,2,99.14,0,FALSE,TRUE,FALSE
16918,40,2,24,0,247.25,0,2,729.76,0,FALSE,TRUE,FALSE
15023,40,2,16,0,366.58,0,2,366.58,0,FALSE,TRUE,FALSE
17312,35,2,13,0,399.5,0,2,399.5,0,FALSE,TRUE,FALSE
13833,40,2,29,0,384.8,0,2,384.8,0,FALSE,TRUE,FALSE
15952,40,2,16,0,95.15,0,2,573.92,0,FALSE,TRUE,FALSE
17899,40,2,32,0,155.8,0,2,155.8,0,FALSE,TRUE,FALSE
15007,40,2,12,0,156.91,0,2,156.91,0,FALSE,TRUE,FALSE
17781,40,2,10,0,86.02,0,2,86.02,0,FALSE,TRUE,FALSE
17160,39,2,31,0,471.22,0,2,988.07,0,FALSE,TRUE,FALSE
14049,39,2,23,0,226.93,0,2,226.93,0,FALSE,TRUE,FALSE
17765,39,2,13,0,109.33,0,2,109.33,0,FALSE,TRUE,FALSE
17464,39,2,9,0,289.96,0,2,289.96,0,FALSE,TRUE,FALSE
13301,39,2,24,0,153.13,0,2,153.13,0,FALSE,TRUE,FALSE
16385,39,2,18,0,126.62,0,2,407.66,0,FALSE,TRUE,FALSE
17063,39,2,1,0,-25,0,2,-25,0,FALSE,TRUE,FALSE
18265,39,2,29,0,488.55,0,2,488.55,0,FALSE,TRUE,FALSE
16861,39,2,2,0,70.8,0,2,173.76,0,FALSE,TRUE,FALSE
16344,39,2,2,0,101.1,0,2,101.1,0,FALSE,TRUE,FALSE
18171,39,2,1,0,-4.95,0,2,541.94,0,FALSE,TRUE,FALSE
13826,39,2,2,0,-14.85,0,2,-14.85,0,FALSE,TRUE,FALSE
13338,35,2,24,0,431.82,0,2,431.82,0,FALSE,TRUE,FALSE
14189,38,2,18,0,321.46,0,2,996.23,0,FALSE,TRUE,FALSE
17024,38,2,1,0,31.25,0,2,56.25,0,FALSE,TRUE,FALSE
15646,38,2,7,0,107.6,0,2,107.6,0,FALSE,TRUE,FALSE
16782,38,2,9,0,157.4,0,2,306.75,0,FALSE,TRUE,FALSE
17469,37,2,25,0,412.8,0,2,412.8,0,FALSE,TRUE,FALSE
18177,38,2,17,0,324.17,0,2,627.77,0,FALSE,TRUE,FALSE
13489,38,2,4,0,51.36,0,2,51.36,0,FALSE,TRUE,FALSE
14223,38,2,21,0,351.69,0,2,686.23,0,FALSE,TRUE,FALSE
17671,38,2,16,0,311.82,0,2,311.82,0,FALSE,TRUE,FALSE
13085,38,2,9,0,137.98,0,2,137.98,0,FALSE,TRUE,FALSE
15806,38,2,7,0,221.52,0,2,221.52,0,FALSE,TRUE,FALSE
13183,38,2,7,0,302.18,0,2,745.32,0,FALSE,TRUE,FALSE
14905,35,2,9,0,291.35,0,2,291.35,0,FALSE,TRUE,FALSE
17017,38,2,3,0,-27.98,0,2,-43.2,0,FALSE,TRUE,FALSE
13414,38,2,3,0,467.7,0,2,467.7,0,FALSE,TRUE,FALSE
14262,38,2,15,0,305.5,0,2,819.66,0,FALSE,TRUE,FALSE
14034,38,2,28,0,334.11,0,2,334.11,0,FALSE,TRUE,FALSE
18203,38,2,19,0,160.42,0,2,160.42,0,FALSE,TRUE,FALSE
13021,38,2,1,0,-4.95,0,2,294.15,0,FALSE,TRUE,FALSE
18142,32,2,8,0,734.52,0,2,734.52,0,FALSE,TRUE,FALSE
16616,38,2,11,0,210.1,0,2,210.1,0,FALSE,TRUE,FALSE
16338,38,2,11,0,214.8,0,2,214.8,0,FALSE,TRUE,FALSE
16146,38,2,1,0,75,0,2,75,0,FALSE,TRUE,FALSE
17046,38,2,22,0,642.02,0,2,642.02,0,FALSE,TRUE,FALSE
16571,38,2,9,0,-37.96,0,2,-37.96,0,FALSE,TRUE,FALSE
13109,38,2,24,0,369.85,0,2,786.54,0,FALSE,TRUE,FALSE
14352,38,2,9,0,233.64,0,2,233.64,0,FALSE,TRUE,FALSE
14645,37,2,21,0,356.99,0,2,356.99,0,FALSE,TRUE,FALSE
13253,37,2,20,0,553.92,0,2,553.92,0,FALSE,TRUE,FALSE
15673,37,2,14,0,318.66,0,2,1095.29,0,FALSE,TRUE,FALSE
17905,37,2,5,0,224.84,0,2,224.84,0,FALSE,TRUE,FALSE
16829,37,2,11,0,197.22,0,2,197.22,0,FALSE,TRUE,FALSE
15889,37,2,27,0,148.95,0,2,148.95,0,FALSE,TRUE,FALSE
17440,37,2,2,0,61.8,0,2,61.8,0,FALSE,TRUE,FALSE
17341,37,2,22,0,267.76,0,2,267.76,0,FALSE,TRUE,FALSE
15971,37,2,4,0,301.9,0,2,779.3,0,FALSE,TRUE,FALSE
17705,37,2,9,0,167.5,0,2,581.1,0,FALSE,TRUE,FALSE
18144,37,2,3,0,202.1,0,2,517.1,0,FALSE,TRUE,FALSE
15053,37,2,20,0,255.95,0,2,255.95,0,FALSE,TRUE,FALSE
16919,37,2,27,0,215.74,0,2,215.74,0,FALSE,TRUE,FALSE
13420,37,2,1,0,-17.4,0,2,-17.4,0,FALSE,TRUE,FALSE
14002,37,2,14,0,224.79,0,2,224.79,0,FALSE,TRUE,FALSE
14214,37,2,5,0,76.95,0,2,126.75,0,FALSE,TRUE,FALSE
13804,37,2,18,0,321.14,0,2,862.25,0,FALSE,TRUE,FALSE
17045,37,2,5,0,108.4,0,2,108.4,0,FALSE,TRUE,FALSE
12977,37,2,9,0,39.24,0,2,39.24,0,FALSE,TRUE,FALSE
18263,36,2,30,0,503.8,0,2,503.8,0,FALSE,TRUE,FALSE
15512,36,2,1,0,19.8,0,2,19.8,0,FALSE,TRUE,FALSE
15288,36,2,10,0,382.36,0,2,382.36,0,FALSE,TRUE,FALSE
13842,36,2,20,0,336.8,0,2,918.49,0,FALSE,TRUE,FALSE
17892,36,2,26,0,142.1,0,2,142.1,0,FALSE,TRUE,FALSE
16325,36,2,8,0,225.2,0,2,225.2,0,FALSE,TRUE,FALSE
18013,36,2,31,0,187.29,0,2,187.29,0,FALSE,TRUE,FALSE
13208,36,2,18,0,134.86,0,2,505.69,0,FALSE,TRUE,FALSE
17069,31,2,26,0,412.58,0,2,1063.37,0,FALSE,TRUE,FALSE
17560,36,2,6,0,219.78,0,2,368.9,0,FALSE,TRUE,FALSE
13835,36,2,13,0,208.89,0,2,208.89,0,FALSE,TRUE,FALSE
13681,36,2,13,0,203.46,0,2,531.08,0,FALSE,TRUE,FALSE
13743,31,2,8,0,274.31,0,2,428.03,0,FALSE,TRUE,FALSE
16156,32,2,20,0,384.6,0,2,384.6,0,FALSE,TRUE,FALSE
14021,36,2,4,0,130.2,0,2,130.2,0,FALSE,TRUE,FALSE
16112,36,2,2,0,23.04,0,2,23.04,0,FALSE,TRUE,FALSE
13699,36,2,14,0,308.58,0,2,308.58,0,FALSE,TRUE,FALSE
14493,35,2,29,0,611.22,0,2,1070.19,0,FALSE,TRUE,FALSE
17837,35,2,9,0,110.5,0,2,524.6,0,FALSE,TRUE,FALSE
16842,35,2,16,0,346.38,0,2,342.63,0,FALSE,TRUE,FALSE
13302,35,2,1,0,63.75,0,2,63.75,0,FALSE,TRUE,FALSE
17007,35,2,7,0,112.71,0,2,112.71,0,FALSE,TRUE,FALSE
15675,35,2,13,0,180.39,0,2,180.39,0,FALSE,TRUE,FALSE
14702,35,2,13,0,109.9,0,2,355.58,0,FALSE,TRUE,FALSE
14657,35,2,17,0,114.54,0,2,114.54,0,FALSE,TRUE,FALSE
16091,35,2,8,0,157.81,0,2,157.81,0,FALSE,TRUE,FALSE
13102,35,2,19,0,413.96,0,2,413.96,0,FALSE,TRUE,FALSE
17031,35,2,13,0,225.95,0,2,225.95,0,FALSE,TRUE,FALSE
14264,35,2,12,0,218.27,0,2,218.27,0,FALSE,TRUE,FALSE
17663,35,2,10,0,225.72,0,2,437.19,0,FALSE,TRUE,FALSE
18121,35,2,30,0,649.85,0,2,649.85,0,FALSE,TRUE,FALSE
15901,35,2,24,0,110.49,0,2,110.49,0,FALSE,TRUE,FALSE
14918,35,2,20,0,765.42,0,2,765.42,0,FALSE,TRUE,FALSE
14104,35,2,2,0,104.95,0,2,104.95,0,FALSE,TRUE,FALSE
17965,35,2,3,0,28.35,0,2,756.94,0,FALSE,TRUE,FALSE
15182,35,2,13,0,252.37,0,2,252.37,0,FALSE,TRUE,FALSE
18037,35,2,2,0,9.2,0,2,9.2,0,FALSE,TRUE,FALSE
14267,31,2,9,0,-209.8,0,2,-209.8,0,FALSE,TRUE,FALSE
16398,35,2,19,0,535.85,0,2,535.85,0,FALSE,TRUE,FALSE
14188,35,2,11,0,329.46,0,2,660.76,0,FALSE,TRUE,FALSE
14708,35,2,2,0,282.12,0,2,282.12,0,FALSE,TRUE,FALSE
13955,34,2,22,0,117.86,0,2,117.86,0,FALSE,TRUE,FALSE
17787,33,2,15,0,149.02,0,2,149.02,0,FALSE,TRUE,FALSE
13064,33,2,27,0,455.95,0,2,639.03,0,FALSE,TRUE,FALSE
18024,33,2,22,0,236.78,0,2,236.78,0,FALSE,TRUE,FALSE
15467,33,2,30,0,288.42,0,2,288.42,0,FALSE,TRUE,FALSE
16877,33,2,24,0,111.23,0,2,111.23,0,FALSE,TRUE,FALSE
13678,32,2,16,0,232.6,0,2,232.6,0,FALSE,TRUE,FALSE
13627,32,2,1,0,-12.75,0,2,291.54,0,FALSE,TRUE,FALSE
15045,32,2,8,0,346.76,0,2,346.76,0,FALSE,TRUE,FALSE
13754,32,2,4,0,126.6,0,2,126.6,0,FALSE,TRUE,FALSE
13058,32,2,3,0,47.55,0,2,137.7,0,FALSE,TRUE,FALSE
17164,32,2,20,0,327.2,0,2,778.29,0,FALSE,TRUE,FALSE
13675,32,2,10,0,178.38,0,2,178.38,0,FALSE,TRUE,FALSE
13003,32,2,1,0,30,0,2,30,0,FALSE,TRUE,FALSE
13394,32,2,19,0,301.26,0,2,94.04,0,FALSE,TRUE,FALSE
13745,32,2,1,0,-8.5,0,2,-8.5,0,FALSE,TRUE,FALSE
17337,32,2,3,0,24,0,2,24,0,FALSE,TRUE,FALSE
16989,31,2,7,0,857.7,0,2,989.7,0,FALSE,TRUE,FALSE
13549,31,2,8,0,116.55,0,2,186.7,0,FALSE,TRUE,FALSE
13590,31,2,12,0,204.35,0,2,204.35,0,FALSE,TRUE,FALSE
18193,31,2,1,0,-9.95,0,2,-9.95,0,FALSE,TRUE,FALSE
16515,31,2,18,0,365.28,0,2,628.02,0,FALSE,TRUE,FALSE
13207,31,2,5,0,197.52,0,2,197.52,0,FALSE,TRUE,FALSE
18122,31,2,23,0,119.19,0,2,317.66,0,FALSE,TRUE,FALSE
14548,31,2,2,0,326.4,0,2,326.4,0,FALSE,TRUE,FALSE
17268,31,2,2,0,35,0,2,35,0,FALSE,TRUE,FALSE
13311,31,2,24,0,490.11,0,2,490.11,0,FALSE,TRUE,FALSE
12919,30,2,2,0,52.8,0,2,388.92,0,FALSE,TRUE,FALSE
14221,65,1,41,1,784.9,0,2,784.9,0,FALSE,TRUE,FALSE
14587,65,1,41,1,193.2,0,2,193.2,0,FALSE,TRUE,FALSE
17360,64,1,60,1,330.95,0,2,330.95,0,FALSE,TRUE,FALSE
14963,64,1,38,1,294.2,0,2,604.59,0,FALSE,TRUE,FALSE
17522,64,1,46,1,539.12,0,2,539.12,0,FALSE,TRUE,FALSE
14584,63,1,34,1,354.01,0,2,354.01,0,FALSE,TRUE,FALSE
17797,63,1,44,1,272.41,0,2,272.41,0,FALSE,TRUE,FALSE
16370,63,1,46,1,271.04,0,2,271.04,0,FALSE,TRUE,FALSE
13533,63,1,33,1,124.15,0,2,124.15,0,FALSE,TRUE,FALSE
17265,61,1,77,1,384.09,0,2,384.09,0,FALSE,TRUE,FALSE
16007,61,1,81,1,363.7,0,2,1115.44,0,FALSE,TRUE,FALSE
17289,61,1,34,1,167.36,0,2,936.16,0,FALSE,TRUE,FALSE
16794,61,1,57,1,274.74,0,2,367.12,0,FALSE,TRUE,FALSE
17802,61,1,70,1,499.02,0,2,499.02,0,FALSE,TRUE,FALSE
18069,61,1,56,1,304.31,0,2,1092.41,0,FALSE,TRUE,FALSE
16813,72,0,34,1,110.55,0,1,236.01,0,FALSE,TRUE,FALSE
17472,72,0,60,1,259.27,0,1,259.27,0,FALSE,TRUE,FALSE
15508,70,0,38,1,371.16,0,1,371.16,0,FALSE,TRUE,FALSE
15453,68,0,41,1,197.09,0,1,775.31,0,FALSE,TRUE,FALSE
17346,68,0,46,1,165.63,0,1,603.35,0,FALSE,TRUE,FALSE
17050,68,0,42,1,459.75,0,1,1028,0,FALSE,TRUE,FALSE
15301,68,0,33,1,671.91,0,1,637.01,0,FALSE,TRUE,FALSE
15073,66,0,66,1,430.98,0,1,430.98,0,FALSE,TRUE,FALSE
18118,67,0,40,1,191.61,0,1,512.61,0,FALSE,TRUE,FALSE
16520,67,0,43,1,413.7,0,1,413.7,0,FALSE,TRUE,FALSE
14623,67,0,41,1,205.18,0,1,367.52,0,FALSE,TRUE,FALSE
17673,67,0,44,1,287.19,0,1,594.07,0,FALSE,TRUE,FALSE
17252,67,0,86,1,341.96,0,1,341.96,0,FALSE,TRUE,FALSE
14583,66,0,49,1,139.82,0,1,139.82,0,FALSE,TRUE,FALSE
14711,66,0,34,1,160.15,0,1,461.15,0,FALSE,TRUE,FALSE
14375,66,0,75,1,257.68,0,1,257.68,0,FALSE,TRUE,FALSE
15192,0,3,36,1,729.32,0,4,729.32,0,FALSE,FALSE,TRUE
17757,11,3,72,1,480.18,0,4,675.18,0,FALSE,FALSE,TRUE
16348,9,3,83,1,319.44,0,4,738.35,0,FALSE,FALSE,TRUE
16928,1,3,37,1,420.79,0,4,620.09,0,FALSE,FALSE,TRUE
14903,2,3,91,1,587.24,0,4,587.24,0,FALSE,FALSE,TRUE
13534,9,3,47,1,649.92,0,4,935.61,0,FALSE,FALSE,TRUE
17994,2,3,35,1,324.34,0,4,324.34,0,FALSE,FALSE,TRUE
14696,0,3,41,1,579.21,0,4,579.21,0,FALSE,FALSE,TRUE
16612,0,3,33,1,590.25,0,4,907.61,0,FALSE,FALSE,TRUE
14534,0,3,78,1,542.04,0,4,1102.5,0,FALSE,FALSE,TRUE
18248,3,3,47,1,804.02,0,4,804.02,0,FALSE,FALSE,TRUE
17696,10,3,43,1,734.1,0,4,1090.32,0,FALSE,FALSE,TRUE
16626,8,3,34,1,794.13,0,4,1094.53,0,FALSE,FALSE,TRUE
13571,8,3,51,1,281.97,0,4,983.75,0,FALSE,FALSE,TRUE
13184,11,3,87,1,698.13,0,4,698.13,0,FALSE,FALSE,TRUE
15764,9,3,35,1,558.74,0,4,558.74,0,FALSE,FALSE,TRUE
12841,9,3,52,1,567.68,0,4,838.45,0,FALSE,FALSE,TRUE
16317,0,3,39,1,770.89,0,4,770.89,0,FALSE,FALSE,TRUE
16700,2,3,51,1,740.55,0,4,1109.67,0,FALSE,FALSE,TRUE
15033,4,3,70,1,196.89,0,4,196.89,0,FALSE,FALSE,TRUE
15518,4,3,85,1,619.33,0,4,937.02,0,FALSE,FALSE,TRUE
14099,1,3,52,1,584.65,0,4,947.83,0,FALSE,FALSE,TRUE
16743,6,3,57,1,411.12,0,4,763.35,0,FALSE,FALSE,TRUE
13158,0,3,37,1,611.76,0,4,944.65,0,FALSE,FALSE,TRUE
17611,4,3,71,1,587.43,0,4,1117.23,0,FALSE,FALSE,TRUE
13486,9,3,52,1,819.61,0,4,819.61,0,FALSE,FALSE,TRUE
17042,2,3,33,1,427.43,0,4,427.43,0,FALSE,FALSE,TRUE
15157,4,3,41,1,383.58,0,4,383.58,0,FALSE,FALSE,TRUE
13047,7,3,37,1,364.69,0,4,354.69,0,FALSE,FALSE,TRUE
16283,1,3,39,1,304.64,0,4,1048.43,0,FALSE,FALSE,TRUE
16572,8,3,36,1,667.02,0,4,667.02,0,FALSE,FALSE,TRUE
16332,11,3,43,1,536.97,0,4,869.21,0,FALSE,FALSE,TRUE
